C11,2020-06-20-05-45-00,22598368.4847,8,3,6,8,4,8,4,7
C12,2020-06-20-05-45-00,23744529.0396,4,5,2,9,0,3,9,6
C13,2020-06-20-05-45-00,36779440.5707,9,4,4,0,5,7,0,7
C14,2020-06-20-05-45-00,24804921.6646,4,9,2,1,6,6,4,6
C21,2020-06-20-05-45-00,23696621.4847,6,6,2,1,4,8,4,7
C23,2020-06-20-05-45-00,24557886.5317,7,8,8,6,5,3,1,7
C24,2020-06-20-05-45-00,26546035.9535,6,0,3,5,9,5,3,5
C25,2020-06-20-05-45-00,24044554.3757,4,5,5,4,3,7,5,7
G02,2020-06-20-05-45-00,24179449.4456,9,4,4,9,4,4,5,6
G03,2020-06-20-05-45-00,22489789.7197,9,7,8,9,7,1,9,7
G06,2020-06-20-05-45-00,21541545.1647,1,5,4,5,1,6,4,7
G17,2020-06-20-05-45-00,21158525.0867,8,5,2,5,0,8,6,7
G19,2020-06-20-05-45-00,21334078.7197,4,0,7,8,7,1,9,7
G22,2020-06-20-05-45-00,24692685.2585,2,6,8,5,2,5,8,5
G28,2020-06-20-05-45-00,20491639.3677,1,6,3,9,3,6,7,7
C01,2020-06-20-05-50-00,37775967.5476,5,9,6,7,5,4,7,6
C02,2020-06-20-05-50-00,37592358.4616,2,3,5,8,4,6,1,6
C03,2020-06-20-05-50-00,36469657.2037,9,6,5,7,2,0,3,7
C04,2020-06-20-05-50-00,38622706.9066,2,7,0,6,9,0,6,6
C05,2020-06-20-05-50-00,39619400.1565,9,4,0,0,1,5,6,5
C07,2020-06-20-05-50-00,36341298.6957,1,2,9,8,6,9,5,7
C08,2020-06-20-05-50-00,36412351.0477,2,3,5,1,0,4,7,7
C10,2020-06-20-05-50-00,35923901.1097,3,9,0,1,1,0,9,7
C11,2020-06-20-05-50-00,22580007.8207,0,0,0,7,8,2,0,7
C12,2020-06-20-05-50-00,23823196.3056,3,1,9,6,3,0,5,6
C13,2020-06-20-05-50-00,36782229.1097,2,2,2,9,1,0,9,7
C14,2020-06-20-05-50-00,24624076.0786,4,0,7,6,0,7,8,6
C21,2020-06-20-05-50-00,23692246.1257,2,2,4,6,1,2,5,7
C23,2020-06-20-05-50-00,24552683.0556,2,6,8,3,0,5,5,6
C25,2020-06-20-05-50-00,24174811.1337,4,8,1,1,1,3,3,7
G02,2020-06-20-05-50-00,24064049.8206,4,0,4,9,8,2,0,6
G03,2020-06-20-05-50-00,22613854.6807,3,8,5,4,6,8,0,7
G06,2020-06-20-05-50-00,21470666.9847,0,6,6,6,9,8,4,7
G09,2020-06-20-05-50-00,25290810.1174,0,8,1,0,1,1,7,4
G17,2020-06-20-05-50-00,21118833.0867,8,8,3,3,0,8,6,7
G19,2020-06-20-05-50-00,21245882.1337,5,8,8,2,1,3,3,7
G22,2020-06-20-05-50-00,24868729.4775,8,7,2,9,4,7,7,5
G28,2020-06-20-05-50-00,20554408.0237,4,4,0,8,0,2,3,7
C01,2020-06-20-05-55-00,37776744.2896,6,7,4,4,2,8,9,6
C02,2020-06-20-05-55-00,37589907.3446,9,9,0,7,3,4,4,6
C03,2020-06-20-05-55-00,36468596.3677,8,5,9,6,3,6,7,7
C04,2020-06-20-05-55-00,38623199.6256,3,1,9,9,6,2,5,6
C07,2020-06-20-05-55-00,36392139.4227,2,1,3,9,4,2,2,7
C08,2020-06-20-05-55-00,36434842.1177,4,8,4,2,1,1,7,7
C10,2020-06-20-05-55-00,35944692.9307,4,6,9,2,9,3,0,7
C11,2020-06-20-05-55-00,22562875.1027,2,8,7,5,1,0,2,7
C12,2020-06-20-05-55-00,23902876.2896,2,8,7,6,2,8,9,6
C13,2020-06-20-05-55-00,36786144.5317,6,1,4,4,5,3,1,7
C14,2020-06-20-05-55-00,24444128.0236,4,1,2,8,0,2,3,6
C21,2020-06-20-05-55-00,23697152.6887,7,1,5,2,6,8,8,7
C23,2020-06-20-05-55-00,24556280.4537,6,2,8,0,4,5,3,7
C25,2020-06-20-05-55-00,24309321.9777,9,3,2,1,9,7,7,7
G02,2020-06-20-05-55-00,23952548.0316,2,5,4,8,0,3,1,6
G03,2020-06-20-05-55-00,22746681.2346,6,6,8,1,2,3,4,6
G04,2020-06-20-05-55-00,25139265.9845,9,2,6,5,9,8,4,5
G06,2020-06-20-05-55-00,21405756.0557,5,7,5,6,0,5,5,7
G09,2020-06-20-05-55-00,25161121.2815,1,1,2,1,2,8,1,5
G17,2020-06-20-05-55-00,21081499.6258,1,4,9,9,6,2,5,8
G19,2020-06-20-05-55-00,21160341.2277,0,3,4,1,2,2,7,7
G22,2020-06-20-05-55-00,25048756.3915,8,7,5,6,3,9,1,5
G28,2020-06-20-05-55-00,20626684.5477,6,6,8,4,5,4,7,7
C01,2020-06-20-06-00-00,37777515.5636,7,5,1,5,5,6,3,6
C02,2020-06-20-06-00-00,37587458.1416,7,4,5,8,1,4,1,6
C03,2020-06-20-06-00-00,36467584.3527,7,5,8,4,3,5,2,7
C04,2020-06-20-06-00-00,38623720.7276,3,7,2,0,7,2,7,6
C07,2020-06-20-06-00-00,36445404.5317,5,4,0,4,5,3,1,7
C08,2020-06-20-06-00-00,36457733.5947,7,7,3,3,5,9,4,7
C10,2020-06-20-06-00-00,35968166.2587,8,1,6,6,2,5,8,7
C11,2020-06-20-06-00-00,22547000.8917,7,0,0,0,8,9,1,7
C12,2020-06-20-06-00-00,23983659.6176,3,6,5,9,6,1,7,6
C13,2020-06-20-06-00-00,36791097.8367,1,0,9,7,8,3,6,7
C14,2020-06-20-06-00-00,24265540.4146,5,5,4,0,4,1,4,6
C21,2020-06-20-06-00-00,23711392.6957,1,3,9,2,6,9,5,7
C23,2020-06-20-06-00-00,24568565.2427,8,5,6,5,2,4,2,7
C25,2020-06-20-06-00-00,24447611.9227,7,6,1,1,9,2,2,7
G02,2020-06-20-06-00-00,23844895.8916,4,8,9,5,8,9,1,6
G03,2020-06-20-06-00-00,22887820.3916,7,8,2,0,3,9,1,6
G04,2020-06-20-06-00-00,25035485.6175,5,4,8,5,6,1,7,5
G06,2020-06-20-06-00-00,21346685.1727,6,6,8,5,1,7,2,7
G09,2020-06-20-06-00-00,25029499.0635,9,4,9,9,0,6,3,5
G17,2020-06-20-06-00-00,21046740.0557,6,7,4,0,0,5,5,7
G19,2020-06-20-06-00-00,21077651.7117,7,6,5,1,7,1,1,7
G22,2020-06-20-06-00-00,25232307.2815,2,3,0,7,2,8,1,5
G28,2020-06-20-06-00-00,20708348.8528,8,3,4,8,8,5,2,8
C01,2020-06-20-06-05-00,37778280.3916,8,2,8,0,3,9,1,6
C02,2020-06-20-06-05-00,37585013.3446,5,0,1,3,3,4,4,6
C03,2020-06-20-06-05-00,36466620.4457,6,6,2,0,4,4,5,7
C04,2020-06-20-06-05-00,38624269.0086,4,2,6,9,0,0,8,6
C05,2020-06-20-06-05-00,39614236.7425,4,2,3,6,7,4,2,5
C07,2020-06-20-06-05-00,36501069.3137,1,0,6,9,3,1,3,7
C08,2020-06-20-06-05-00,36480918.6887,0,9,1,8,6,8,8,7
C10,2020-06-20-06-05-00,35994346.2277,4,3,4,6,2,2,7,7
C11,2020-06-20-06-05-00,22532429.4927,2,4,2,9,4,9,2,7
C12,2020-06-20-06-05-00,24065640.7736,5,6,4,0,7,7,3,6
C13,2020-06-20-06-05-00,36796996.4307,6,9,9,6,4,3,0,7
C14,2020-06-20-06-05-00,24088783.8986,8,7,8,3,8,9,8,6
C21,2020-06-20-06-05-00,23734980.7507,4,9,8,0,7,5,0,7
C23,2020-06-20-06-05-00,24589387.6487,9,3,8,7,6,4,8,7
C25,2020-06-20-06-05-00,24589197.5706,9,1,9,7,5,7,0,6
G02,2020-06-20-06-05-00,23741025.5086,1,0,2,5,5,0,8,6
G03,2020-06-20-06-05-00,23036803.4306,6,8,0,3,4,3,0,6
G04,2020-06-20-06-05-00,24934683.1174,4,6,8,3,1,1,7,4
G06,2020-06-20-06-05-00,21293316.9617,3,3,1,6,9,6,1,7
G09,2020-06-20-06-05-00,24896437.2815,6,4,3,7,2,8,1,5
G17,2020-06-20-06-05-00,21014783.7428,4,7,8,3,7,4,2,8
G19,2020-06-20-06-05-00,20998025.0478,8,0,2,5,0,4,7,8
G28,2020-06-20-06-05-00,20799244.1098,9,2,4,4,1,0,9,8
C01,2020-06-20-06-10-00,37779039.1726,9,0,3,9,1,7,2,6
C02,2020-06-20-06-10-00,37582573.1566,2,5,7,3,1,5,6,6
C03,2020-06-20-06-10-00,36465705.2817,5,7,0,5,2,8,1,7
C04,2020-06-20-06-10-00,38624844.9926,4,8,4,4,9,9,2,6
C05,2020-06-20-06-10-00,39612519.3835,2,5,1,9,3,8,3,5
C07,2020-06-20-06-10-00,36559101.6727,9,1,0,1,6,7,2,7
C08,2020-06-20-06-10-00,36504293.6647,4,2,9,3,6,6,4,7
C10,2020-06-20-06-10-00,36023252.0637,3,2,5,2,0,6,3,7
C11,2020-06-20-06-10-00,22519219.1647,9,2,1,9,1,6,4,7
C12,2020-06-20-06-10-00,24148919.5706,8,9,1,9,5,7,0,6
C13,2020-06-20-06-10-00,36803747.9537,3,7,4,7,9,5,3,7
C14,2020-06-20-06-10-00,23914329.1956,4,3,2,9,1,9,5,6
C21,2020-06-20-06-10-00,23767893.9457,7,8,9,3,9,4,5,7
C23,2020-06-20-06-10-00,24618562.3287,8,5,6,2,3,2,8,7
C25,2020-06-20-06-10-00,24733592.6176,3,5,9,2,6,1,7,6
G02,2020-06-20-06-10-00,23640855.3206,0,8,5,5,3,2,0,6
G03,2020-06-20-06-10-00,23193143.3986,3,1,4,3,3,9,8,6
G04,2020-06-20-06-10-00,24837401.6255,7,4,0,1,6,2,5,5
G06,2020-06-20-06-10-00,21245497.0708,5,4,9,7,0,7,0,8
G09,2020-06-20-06-10-00,24762452.9615,2,4,5,2,9,6,1,5
G17,2020-06-20-06-10-00,20985869.1888,5,8,6,9,1,8,8,8
G19,2020-06-20-06-10-00,20921686.4387,1,6,8,6,4,3,8,7
G28,2020-06-20-06-10-00,20899171.4388,9,1,7,1,4,3,8,8
C01,2020-06-20-06-15-00,37779790.8596,9,7,9,0,8,5,9,6
C02,2020-06-20-06-15-00,37580139.5556,0,1,3,9,5,5,5,6
C03,2020-06-20-06-15-00,36464838.7587,4,8,3,8,7,5,8,7
C04,2020-06-20-06-15-00,38625449.5006,5,4,4,9,5,0,0,6
C05,2020-06-20-06-15-00,39610807.1955,0,8,0,7,1,9,5,5
C07,2020-06-20-06-15-00,36619466.8837,9,4,6,6,8,8,3,7
C08,2020-06-20-06-15-00,36527757.6887,7,7,5,7,6,8,8,7
C10,2020-06-20-06-15-00,36054899.6807,4,8,9,9,6,8,0,7
C11,2020-06-20-06-15-00,22507441.7118,7,4,4,1,7,1,1,8
C12,2020-06-20-06-15-00,24233600.7276,3,6,0,0,7,2,7,6
C13,2020-06-20-06-15-00,36811258.9777,1,2,5,8,9,7,7,7
C14,2020-06-20-06-15-00,23742649.3056,2,6,4,9,3,0,5,6
C21,2020-06-20-06-15-00,23810074.6027,0,0,7,4,6,0,2,7
C23,2020-06-20-06-15-00,24655876.8986,5,8,7,6,8,9,8,6
C25,2020-06-20-06-15-00,24880313.6486,0,3,1,3,6,4,8,6
G02,2020-06-20-06-15-00,23544293.2586,4,2,9,3,2,5,8,6
G03,2020-06-20-06-15-00,23356340.0166,6,3,4,0,0,1,6,6
G04,2020-06-20-06-15-00,24744165.0395,4,1,6,5,0,3,9,5
G06,2020-06-20-06-15-00,21203062.0948,3,0,6,2,0,9,4,8
G09,2020-06-20-06-15-00,24628070.2975,8,0,7,0,2,9,7,5
G17,2020-06-20-06-15-00,20960244.8838,0,2,4,4,8,8,3,8
G19,2020-06-20-06-15-00,20848873.4698,8,8,7,3,4,6,9,8
G28,2020-06-20-06-15-00,21007897.6177,7,8,9,7,6,1,7,7
C01,2020-06-20-06-20-00,37780535.4226,0,5,3,5,4,2,2,6
C02,2020-06-20-06-20-00,37577711.8756,7,7,1,1,8,7,5,6
C03,2020-06-20-06-20-00,36464021.9387,4,0,2,1,9,3,8,7
C04,2020-06-20-06-20-00,38626079.9776,6,0,7,9,9,7,7,6
C05,2020-06-20-06-20-00,39609097.8985,9,0,9,7,8,9,8,5
C07,2020-06-20-06-20-00,36682123.7037,2,1,2,3,7,0,3,7
C08,2020-06-20-06-20-00,36551205.3597,1,2,0,5,3,5,9,7
C10,2020-06-20-06-20-00,36089298.2817,9,2,9,8,2,8,1,7
C11,2020-06-20-06-20-00,22497180.1887,7,1,8,0,1,8,8,7
C12,2020-06-20-06-20-00,24319790.1886,9,7,9,0,1,8,8,6
C13,2020-06-20-06-20-00,36819435.1957,9,4,3,5,1,9,5,7
C14,2020-06-20-06-20-00,23574214.7737,4,2,1,4,7,7,3,7
C21,2020-06-20-06-20-00,23861424.8917,1,4,2,4,8,9,1,7
C23,2020-06-20-06-20-00,24701082.5636,1,0,8,2,5,6,3,6
C25,2020-06-20-06-20-00,25028873.8596,8,8,7,3,8,5,9,6
C28,2020-06-20-06-20-00,26190192.6565,0,1,9,2,6,5,6,5
G02,2020-06-20-06-20-00,23451231.1026,1,2,3,1,1,0,2,6
G03,2020-06-20-06-20-00,23525881.0556,5,8,8,1,0,5,5,6
G04,2020-06-20-06-20-00,24655497.9925,5,4,9,7,9,9,2,5
G06,2020-06-20-06-20-00,21165838.0708,5,8,3,8,0,7,0,8
G09,2020-06-20-06-20-00,24493826.5636,3,8,2,6,5,6,3,6
G17,2020-06-20-06-20-00,20938165.0948,8,1,6,5,0,9,4,8
G19,2020-06-20-06-20-00,20779834.5398,9,8,3,4,5,3,9,8
G28,2020-06-20-06-20-00,21125151.4147,5,1,5,1,4,1,4,7
C01,2020-06-20-06-25-00,37781271.8836,1,2,7,1,8,8,3,6
C02,2020-06-20-06-25-00,37575293.1416,5,2,9,3,1,4,1,6
C03,2020-06-20-06-25-00,36463254.5947,3,2,5,4,5,9,4,7
C04,2020-06-20-06-25-00,38626737.7116,6,7,3,7,7,1,1,6
C05,2020-06-20-06-25-00,39607396.0945,7,3,9,6,0,9,4,5
C07,2020-06-20-06-25-00,36747028.0167,7,0,2,8,0,1,6,7
C08,2020-06-20-06-25-00,36574543.2277,4,5,4,3,2,2,7,7
C10,2020-06-20-06-25-00,36126453.1727,6,4,5,3,1,7,2,7
C11,2020-06-20-06-25-00,22488533.0947,8,5,3,3,0,9,4,7
C12,2020-06-20-06-25-00,24407598.8756,7,5,9,8,8,7,5,6
C13,2020-06-20-06-25-00,36828183.5397,8,1,8,3,5,3,9,7
C14,2020-06-20-06-25-00,23409495.3207,9,4,9,5,3,2,0,7
C21,2020-06-20-06-25-00,23921816.5557,1,8,1,6,5,5,5,7
C23,2020-06-20-06-25-00,24753904.1486,3,9,0,4,1,4,8,6
C25,2020-06-20-06-25-00,25178791.4696,8,7,9,1,4,6,9,6
C28,2020-06-20-06-25-00,26072046.3915,2,0,4,6,3,9,1,5
G02,2020-06-20-06-25-00,23361556.2977,1,5,5,6,2,9,7,7
G03,2020-06-20-06-25-00,23701250.0236,1,2,5,0,0,2,3,6
G04,2020-06-20-06-25-00,24571915.0635,1,9,1,5,0,6,3,5
G06,2020-06-20-06-25-00,21133642.7668,3,6,4,2,7,6,6,8
G09,2020-06-20-06-25-00,24360271.3206,0,2,7,1,3,2,0,6
G17,2020-06-20-06-25-00,20919894.3678,9,8,9,4,3,6,7,8
G19,2020-06-20-06-25-00,20714831.5867,4,8,3,1,5,8,6,7
G28,2020-06-20-06-25-00,21250629.7037,0,6,2,9,7,0,3,7
C01,2020-06-20-06-30-00,37782000.6486,2,0,0,0,6,4,8,6
C02,2020-06-20-06-30-00,37572882.1336,2,8,8,2,1,3,3,6
C03,2020-06-20-06-30-00,36462536.5787,2,5,3,6,5,7,8,7
C04,2020-06-20-06-30-00,38627422.1336,7,4,2,2,1,3,3,6
C05,2020-06-20-06-30-00,39605698.4925,5,6,9,8,4,9,2,5
C07,2020-06-20-06-30-00,36814129.9307,4,1,2,9,9,3,0,7
C08,2020-06-20-06-30-00,36597671.4067,7,6,7,1,4,0,6,7
C10,2020-06-20-06-30-00,36166364.0477,6,3,6,4,0,4,7,7
C11,2020-06-20-06-30-00,22481609.6097,1,6,0,9,6,0,9,7
C12,2020-06-20-06-30-00,24497137.5396,7,1,3,7,5,3,9,6
C13,2020-06-20-06-30-00,36837411.3837,7,4,1,1,3,8,3,7
C14,2020-06-20-06-30-00,23248953.6727,8,9,5,3,6,7,2,7
C21,2020-06-20-06-30-00,23991084.7037,1,0,8,4,7,0,3,7
C23,2020-06-20-06-30-00,24814038.3836,4,0,3,8,3,8,3,6
C25,2020-06-20-06-30-00,25329589.2896,9,5,8,9,2,8,9,6
C28,2020-06-20-06-30-00,25953123.1885,3,1,2,3,1,8,8,5
G02,2020-06-20-06-30-00,23275139.5786,5,1,3,9,5,7,8,6
G03,2020-06-20-06-30-00,23881924.0706,1,9,2,4,0,7,0,6
G04,2020-06-20-06-30-00,24493910.1645,3,9,1,0,1,6,4,5
G06,2020-06-20-06-30-00,21106289.3838,6,2,8,9,3,8,3,8
G09,2020-06-20-06-30-00,24227959.5476,7,9,5,9,5,4,7,6
G17,2020-06-20-06-30-00,20905697.5398,5,6,9,7,5,3,9,8
G19,2020-06-20-06-30-00,20654132.7348,4,1,3,2,7,3,4,8
G28,2020-06-20-06-30-00,21383996.7737,3,9,9,6,7,7,3,7
C01,2020-06-20-06-35-00,37782721.0946,2,7,2,1,0,9,4,6
C02,2020-06-20-06-35-00,37570483.6096,0,4,8,3,6,0,9,6
C03,2020-06-20-06-35-00,36461868.5947,1,8,6,8,5,9,4,7
C04,2020-06-20-06-35-00,38628131.9306,8,1,3,1,9,3,0,6
C05,2020-06-20-06-35-00,39604008.3285,4,0,0,8,3,2,8,5
C07,2020-06-20-06-35-00,36883375.0787,3,3,7,5,0,7,8,7
C08,2020-06-20-06-35-00,36620496.9617,0,4,9,6,9,6,1,7
C10,2020-06-20-06-35-00,36209024.5397,9,0,2,4,5,3,9,7
C11,2020-06-20-06-35-00,22476530.7587,6,5,3,0,7,5,8,7
C12,2020-06-20-06-35-00,24588514.5086,8,5,1,4,5,0,8,6
C13,2020-06-20-06-35-00,36847024.5707,7,0,2,4,5,7,0,7
C14,2020-06-20-06-35-00,23093049.0707,3,0,4,9,0,7,0,7
C21,2020-06-20-06-35-00,24069034.6177,9,0,3,4,6,1,7,7
C23,2020-06-20-06-35-00,24881153.7816,1,1,5,3,7,8,1,6
C25,2020-06-20-06-35-00,25480795.9846,0,7,9,5,9,8,4,6
C28,2020-06-20-06-35-00,25833397.8526,3,3,9,7,8,5,2,6
G02,2020-06-20-06-35-00,23191848.7037,1,8,4,8,7,0,3,7
G03,2020-06-20-06-35-00,24067379.2276,7,3,7,9,2,2,7,6
G04,2020-06-20-06-35-00,24421966.6646,1,9,6,6,6,6,4,6
G06,2020-06-20-06-35-00,21083584.9618,3,5,8,4,9,6,1,8
G09,2020-06-20-06-35-00,24097458.3916,7,4,5,8,3,9,1,6
G17,2020-06-20-06-35-00,20895844.5398,5,8,4,4,5,3,9,8
G19,2020-06-20-06-35-00,20598015.5637,8,0,1,5,5,6,3,7
G28,2020-06-20-06-35-00,21524885.6727,4,8,8,5,6,7,2,7
C01,2020-06-20-06-40-00,37783431.6646,3,4,3,1,6,6,4,6
C02,2020-06-20-06-40-00,37568094.6416,8,0,9,4,6,4,1,6
C03,2020-06-20-06-40-00,36461251.2037,1,2,5,1,2,0,3,7
C04,2020-06-20-06-40-00,38628867.5706,8,8,6,7,5,7,0,6
C05,2020-06-20-06-40-00,39602326.1255,2,3,2,6,1,2,5,5
C07,2020-06-20-06-40-00,36954705.1417,4,7,0,5,1,4,1,7
C08,2020-06-20-06-40-00,36642927.8597,2,9,2,7,8,5,9,7
C10,2020-06-20-06-40-00,36254424.9307,4,4,2,4,9,3,0,7
C11,2020-06-20-06-40-00,22473427.5557,3,4,2,7,5,5,5,7
C12,2020-06-20-06-40-00,24681842.4846,1,8,4,2,4,8,4,6
C13,2020-06-20-06-40-00,36856929.4617,6,9,2,9,4,6,1,7
C14,2020-06-20-06-40-00,22942229.6647,2,2,2,9,6,6,4,7
C21,2020-06-20-06-40-00,24155439.8367,5,4,3,9,8,3,6,7
C23,2020-06-20-06-40-00,24954898.3366,4,8,9,8,3,3,6,6
C25,2020-06-20-06-40-00,25631946.1026,1,9,4,6,1,0,2,6
C28,2020-06-20-06-40-00,25712849.9696,2,8,4,9,9,6,9,6
G02,2020-06-20-06-40-00,23111543.0087,1,5,4,3,0,0,8,7
G03,2020-06-20-06-40-00,24257093.9456,7,0,9,3,9,4,5,6
G04,2020-06-20-06-40-00,24356543.4845,6,5,4,3,4,8,4,5
G06,2020-06-20-06-40-00,21065336.5318,5,3,3,6,5,3,1,8
G09,2020-06-20-06-40-00,23969334.3136,9,3,3,4,3,1,3,6
G17,2020-06-20-06-40-00,20890604.4847,0,6,0,4,4,8,4,7
G19,2020-06-20-06-40-00,20546763.8367,6,7,6,3,8,3,6,7
G28,2020-06-20-06-40-00,21672905.1417,2,9,0,5,1,4,1,7
C01,2020-06-20-06-45-00,37784133.9846,4,1,3,3,9,8,4,6
C02,2020-06-20-06-45-00,37565719.4696,5,7,1,9,4,6,9,6
C03,2020-06-20-06-45-00,36460684.1337,0,6,8,4,1,3,3,7
C04,2020-06-20-06-45-00,38629629.0866,9,6,2,9,0,8,6,6
C05,2020-06-20-06-45-00,39600651.5945,0,6,5,1,5,9,4,5
C07,2020-06-20-06-45-00,37028059.4457,8,0,5,9,4,4,5,7
C08,2020-06-20-06-45-00,36664875.8757,4,8,7,5,8,7,5,7
C10,2020-06-20-06-45-00,36302549.8137,2,5,4,9,8,1,3,7
C11,2020-06-20-06-45-00,22472444.6098,2,4,4,4,6,0,9,8
C12,2020-06-20-06-45-00,24777225.6026,7,2,2,5,6,0,2,6
C13,2020-06-20-06-45-00,36867036.2737,7,0,3,6,2,7,3,7
C14,2020-06-20-06-45-00,22796933.6257,6,9,3,3,6,2,5,7
C21,2020-06-20-06-45-00,24250046.7977,0,0,4,6,7,9,7,7
C23,2020-06-20-06-45-00,25034896.0396,4,8,9,6,0,3,9,6
C25,2020-06-20-06-45-00,25782583.7585,2,5,8,3,7,5,8,5
C28,2020-06-20-06-45-00,25591473.0636,1,4,7,3,0,6,3,6
G02,2020-06-20-06-45-00,23034076.7277,4,0,7,6,7,2,7,7
G03,2020-06-20-06-45-00,24450551.6885,0,5,5,1,6,8,8,5
G04,2020-06-20-06-45-00,24298082.5006,8,0,8,2,5,0,0,6
G06,2020-06-20-06-45-00,21051348.6178,1,3,4,8,6,1,7,8
G09,2020-06-20-06-45-00,23844159.0866,4,1,5,9,0,8,6,6
G17,2020-06-20-06-45-00,20890246.2278,0,2,4,6,2,2,7,8
G19,2020-06-20-06-45-00,20500665.3208,0,6,6,5,3,2,0,8
G28,2020-06-20-06-45-00,21827639.1177,7,6,3,9,1,1,7,7
C01,2020-06-20-06-50-00,37784826.1726,4,8,2,6,1,7,2,6
C02,2020-06-20-06-50-00,37563355.9696,3,3,5,5,9,6,9,6
C03,2020-06-20-06-50-00,36460166.8677,0,1,6,6,8,6,7,7
C04,2020-06-20-06-50-00,38630414.8986,0,4,1,4,8,9,8,6
C05,2020-06-20-06-50-00,39598986.6565,8,9,8,6,6,5,6,5
C07,2020-06-20-06-50-00,37103369.2197,3,3,6,9,2,1,9,7
C08,2020-06-20-06-50-00,36686254.2347,6,2,5,4,2,3,4,7
C10,2020-06-20-06-50-00,36353376.4777,3,3,7,6,4,7,7,7
C11,2020-06-20-06-50-00,22473731.1487,3,7,3,1,1,4,8,7
C12,2020-06-20-06-50-00,24874768.4776,4,7,6,8,4,7,7,6
C13,2020-06-20-06-50-00,36877252.5007,7,2,5,2,5,0,0,7
C14,2020-06-20-06-50-00,22657586.7197,7,5,8,6,7,1,9,7
C21,2020-06-20-06-50-00,24352576.1727,2,5,7,6,1,7,2,7
C23,2020-06-20-06-50-00,25120753.4386,0,7,5,3,4,3,8,6
C25,2020-06-20-06-50-00,25932262.5865,2,2,6,2,5,8,6,5
C28,2020-06-20-06-50-00,25469270.2816,9,2,7,0,2,8,1,6
G02,2020-06-20-06-50-00,22959298.8057,9,2,9,8,8,0,5,7
G03,2020-06-20-06-50-00,24647241.3915,7,2,4,1,3,9,1,5
G04,2020-06-20-06-50-00,24246991.9226,6,9,9,1,9,2,2,6
G05,2020-06-20-06-50-00,24680556.3135,0,5,5,6,3,1,3,5
G06,2020-06-20-06-50-00,21041426.4458,1,4,2,6,4,4,5,8
G09,2020-06-20-06-50-00,23722502.6416,2,5,0,2,6,4,1,6
G12,2020-06-20-06-50-00,24114400.2665,4,4,0,0,2,6,6,5
G17,2020-06-20-06-50-00,20895035.1177,5,0,3,5,1,1,7,7
G19,2020-06-20-06-50-00,20460009.6098,0,0,0,9,6,0,9,8
G28,2020-06-20-06-50-00,21988647.0477,8,6,4,7,0,4,7,7
C01,2020-06-20-06-55-00,37785508.4066,5,5,0,8,4,0,6,6
C02,2020-06-20-06-55-00,37561007.8056,1,0,0,7,8,0,5,6
C03,2020-06-20-06-55-00,36459701.2817,9,7,0,1,2,8,1,7
C04,2020-06-20-06-55-00,38631227.1416,1,2,2,7,1,4,1,6
C05,2020-06-20-06-55-00,39597332.9695,7,3,3,2,9,6,9,5
C07,2020-06-20-06-55-00,37180564.3757,0,5,6,4,3,7,5,7
C08,2020-06-20-06-55-00,36706981.9457,6,9,8,1,9,4,5,7
C10,2020-06-20-06-55-00,36406879.9847,6,8,7,9,9,8,4,7
C11,2020-06-20-06-55-00,22477448.7818,7,4,4,8,7,8,1,8
C12,2020-06-20-06-55-00,24974572.5396,4,5,7,2,5,3,9,6
C13,2020-06-20-06-55-00,36887489.9147,7,4,8,9,9,1,4,7
C14,2020-06-20-06-55-00,22524597.9307,4,5,9,7,9,3,0,7
C21,2020-06-20-06-55-00,24462724.3677,2,7,2,4,3,6,7,7
C23,2020-06-20-06-55-00,25212056.5866,2,0,5,6,5,8,6,6
C25,2020-06-20-06-55-00,26080546.6415,0,5,4,6,6,4,1,5
C28,2020-06-20-06-55-00,25346256.9066,6,2,5,6,9,0,6,6
G02,2020-06-20-06-55-00,22887059.2507,7,0,5,9,2,5,0,7
G04,2020-06-20-06-55-00,24203658.3286,3,6,5,8,3,2,8,6
G05,2020-06-20-06-55-00,24466209.6175,6,2,0,9,6,1,7,5
G06,2020-06-20-06-55-00,21035378.6418,5,3,7,8,6,4,1,8
G09,2020-06-20-06-55-00,23604935.2276,4,9,3,5,2,2,7,6
G12,2020-06-20-06-55-00,23942305.5786,2,3,0,5,5,7,8,6
G17,2020-06-20-06-55-00,20905230.2898,5,2,3,0,2,8,9,8
G19,2020-06-20-06-55-00,20425086.6258,5,0,8,6,6,2,5,8
G28,2020-06-20-06-55-00,22155470.9387,5,4,7,0,9,3,8,7
C01,2020-06-20-07-00-00,37786180.3446,6,1,8,0,3,4,4,6
C02,2020-06-20-07-00-00,37558674.6726,8,6,7,4,6,7,2,6
C03,2020-06-20-07-00-00,36459286.1727,9,2,8,6,1,7,2,7
C04,2020-06-20-07-00-00,38632062.6726,2,0,6,2,6,7,2,6
C05,2020-06-20-07-00-00,39595688.6885,5,6,8,8,6,8,8,5
C07,2020-06-20-07-00-00,37259570.6957,9,5,7,0,6,9,5,7
C08,2020-06-20-07-00-00,36726977.8447,6,9,7,7,8,4,4,7
C10,2020-06-20-07-00-00,36463029.0317,3,0,2,9,0,3,1,7
C11,2020-06-20-07-00-00,22483764.3287,3,7,6,4,3,2,8,7
C12,2020-06-20-07-00-00,25076731.7895,6,7,3,1,7,8,9,5
